Employee ID,Age,Gender,Department,Experience,Salary,Attendance Percentage,Training Hours,Projects Completed,Overtime Hours,Manager Rating,Performance Rating,Promotion Status
EMP4095,42,Female,IT,18,140200.3,88.96,78,6,10,5,4.76,1
EMP3769,48,Non-binary,Sales,18,107291.88,91.27,73,6,1,3,3.95,1
EMP0112,34,Female,Marketing,1,48516.17,98.04,56,10,29,4,5.0,0
EMP1972,52,Female,Operations,4,57996.29,93.37,56,9,56,1,4.55,0
EMP0221,48,Male,IT,20,140840.53,91.34,40,4,37,3,4.14,1
EMP1428,45,Male,Operations,7,57016.69,91.56,47,7,38,1,3.45,0
EMP0628,52,Female,Marketing,16,85614.05,99.02,65,6,7,3,4.42,1
EMP2656,26,Male,HR,2,47699.67,92.01,32,8,3,2,3.69,0
EMP3425,24,Male,Operations,1,49160.28,97.81,21,8,18,4,4.4,0
EMP3009,47,Female,Finance,20,119366.14,92.99,63,5,54,5,5.0,0
EMP0791,24,Female,Marketing,3,52416.25,84.61,23,4,18,1,2.59,0
EMP4836,50,Male,HR,28,121168.97,91.1,36,3,27,3,4.02,0
EMP0462,49,Female,IT,1,63467.85,95.46,24,4,30,2,3.48,0
EMP4447,46,Male,Marketing,22,110848.48,99.4,24,6,60,2,4.57,1
EMP0552,46,Female,IT,5,78495.89,90.16,85,5,10,4,4.22,1
EMP2403,54,Female,Finance,23,135898.06,94.0,41,1,45,3,4.18,0
EMP4182,21,Male,Operations,0,46166.06,93.71,71,8,13,1,3.48,0
EMP0199,53,Male,Marketing,25,120942.82,93.5,49,1,14,5,4.2,0
EMP2641,36,Male,Finance,12,91625.47,95.95,15,7,39,2,4.44,1
EMP2835,49,Female,HR,10,74371.31,94.62,74,3,33,2,3.77,0
EMP0403,36,Male,Marketing,10,74920.37,94.52,55,2,39,1,2.93,0
EMP3339,28,Male,Operations,5,63383.31,99.57,79,2,26,1,3.31,0
EMP2178,24,Male,Finance,0,54336.27,93.715,38,5,48,1,3.82,0
EMP4813,23,Female,Operations,0,48166.8,95.25,32,1,53,1,3.01,0
EMP2074,41,Male,HR,2,48021.53,92.84,79,10,26,4,5.0,0
EMP1731,43,Female,IT,1,57004.09,92.48,49,6,13,4,4.54,0
EMP4508,40,Female,Marketing,8,68452.6,98.67,22,4,14,5,4.63,1
EMP0651,57,Female,Sales,14,85804.76,94.58,38,4,41,4,4.62,1
EMP0709,40,Male,Finance,2,53084.13,97.29,52,1,43,1,3.12,0
EMP4590,58,Female,Operations,33,139344.95,85.5,84,2,11,2,3.13,0
EMP4459,38,Male,Sales,5,59682.35,90.02,37,8,39,4,4.9,1
EMP3323,33,Non-binary,Finance,12,89171.31,88.97,68,2,6,1,2.51,0
EMP1898,42,Male,HR,8,66750.15,94.05,11,7,0,2,3.45,0
EMP1833,58,Female,Marketing,16,65688.93,89.8,38,3,53,3,4.12,1
EMP0315,52,Female,Finance,0,53047.94,91.09,15,10,16,3,4.4,0
EMP1243,28,Male,HR,6,62428.11,95.97,34,7,39,5,5.0,1
EMP4520,33,Male,Sales,8,76990.31,89.0,19,7,34,3,4.39,1
EMP0114,21,Male,Sales,0,49220.42,93.87,70,8,27,4,5.0,0
EMP0961,28,Male,Sales,0,47802.94,94.96,80,3,2,1,3.15,0
EMP3908,38,Female,IT,14,111629.86,96.03,72,10,10,5,4.6,1
EMP2743,56,Female,Operations,9,69638.29,99.85,62,1,23,1,3.12,0
EMP1685,56,Male,Finance,22,131930.1,95.07,13,6,11,2,3.83,1
EMP4102,38,Male,IT,7,92991.93,93.37,18,8,7,5,4.87,1
EMP4534,36,Female,Sales,4,57396.07,100.0,15,10,34,3,4.94,0
EMP1633,28,Female,Marketing,6,59637.35,93.63,43,5,46,5,4.94,1
EMP3260,58,Male,Operations,21,104839.71,89.07,23,7,35,5,5.0,1
EMP4708,22,Male,IT,1,56941.7,97.17,33,7,26,5,4.94,0
EMP3483,37,Male,HR,1,40549.03,92.05,35,2,4,2,2.77,0
EMP4574,32,Male,Sales,0,41388.34,95.02,88,8,56,3,5.0,0
EMP1880,54,Male,Operations,4,55505.8,92.25,50,10,40,3,5.0,1
EMP4122,48,Male,Marketing,19,98942.2,88.68,29,5,18,5,4.55,1
EMP2006,24,Female,HR,3,51456.12,91.66,25,5,33,5,4.81,0
EMP0327,49,Male,Marketing,10,71118.94,91.37,17,3,24,3,3.58,0
EMP0605,57,Female,HR,19,93675.2,92.24,45,7,22,1,3.85,0
EMP4234,51,Male,IT,24,158447.37125,95.43,46,3,55,5,3.7,0
EMP3078,41,Female,Sales,10,73821.98,93.77,15,8,60,1,4.14,0
EMP2631,28,Female,Sales,0,46831.32,99.01,48,3,32,1,3.15,0
EMP4367,32,Male,IT,9,96499.01,94.59,12,7,30,5,5.0,1
EMP4692,55,Female,IT,0,100907.84,89.76,46,1,26,2,2.87,0
EMP3249,38,Male,IT,7,90612.89,98.65,35,9,31,2,4.31,1
EMP4973,54,Male,Sales,15,92885.49,92.07,79,10,20,4,5.0,1
EMP3393,52,Male,Finance,23,131762.43,90.76,42,5,20,2,3.63,0
EMP1472,24,Male,HR,1,46506.31,94.84,66,4,5,5,4.79,0
EMP1774,40,Non-binary,Marketing,4,56434.3,89.11,22,6,23,5,4.6,0
EMP2785,34,Female,Operations,12,81444.65,97.18,75,4,28,2,3.8,0
EMP0790,45,Male,HR,14,65215.82,97.29,20,4,35,5,4.96,1
EMP2355,49,Male,Marketing,2,51512.46,100.0,54,3,23,4,4.09,0
EMP2926,39,Female,IT,13,119042.98,91.91,37,10,0,3,4.45,0
EMP1546,28,Male,Operations,3,54783.65,96.03,34,10,21,1,3.6,0
EMP0872,29,Male,Finance,8,76674.07,90.71,33,10,15,2,4.04,0
EMP4393,49,Male,Marketing,1,44078.1,95.45,81,2,11,5,3.69,0
EMP1372,58,Female,Sales,31,147611.18,93.0,14,5,60,1,4.0,1
EMP3079,28,Male,Marketing,2,52149.29,91.79,28,6,8,4,4.11,0
EMP0074,46,Male,Marketing,2,45227.46,89.76,72,3,39,4,4.28,0
EMP1816,25,Male,Marketing,4,55163.62,94.67,71,3,23,5,4.69,1
EMP4404,42,Male,HR,8,62631.45,100.0,15,1,59,1,3.4,0
EMP2265,44,Female,Sales,4,59248.79,90.04,53,7,9,5,4.85,1
EMP3995,43,Male,HR,16,88675.69,93.59,36,1,30,1,2.82,0
EMP2012,41,Female,Operations,19,92244.77,93.99,63,6,30,2,3.9,1
EMP4621,48,Male,Finance,21,127663.07,100.0,56,6,33,1,3.73,0
EMP3883,45,Female,Sales,23,115724.65,86.59,54,7,43,2,4.45,0
EMP2288,51,Male,HR,18,93718.46,98.58,41,6,47,5,5.0,1
EMP2944,59,Female,Sales,13,85650.03,95.61,31,4,59,3,4.4,0
EMP3826,58,Male,Operations,24,111642.71,91.82,27,1,3,1,2.27,0
EMP0495,39,Female,Marketing,14,85314.92,95.71,80,3,9,3,3.67,0
EMP3195,60,Female,Marketing,30,131327.5,91.85,78,3,7,2,3.31,0
EMP2233,37,Non-binary,Marketing,15,85147.41,91.18,66,7,50,2,4.54,1
EMP4911,55,Male,IT,19,145665.89,96.75,22,3,43,4,4.58,0
EMP1165,26,Male,HR,5,51460.16,93.34,20,1,10,1,2.12,0
EMP3293,41,Male,Operations,15,82725.11,99.51,33,8,25,3,4.96,1
EMP2365,57,Male,HR,4,57350.27,97.81,27,8,0,5,5.0,0
EMP3639,41,Female,Sales,6,66740.56,96.43,89,7,28,5,5.0,1
EMP2222,46,Female,Finance,4,58863.8,93.52,54,6,29,5,4.89,1
EMP4263,25,Female,Finance,1,52554.78,97.18,81,9,0,4,4.93,0
EMP0619,25,Male,IT,3,73175.15,96.29,72,10,14,3,5.0,0
EMP4344,60,Male,Finance,36,158447.37125,90.31,81,3,55,1,4.05,0
EMP4471,33,Male,IT,8,89345.42,94.19,55,7,17,4,4.7,1
EMP4822,27,Male,Marketing,2,54642.92,97.87,48,8,45,2,4.5,1
EMP4521,37,Male,Finance,14,103453.83,93.29,30,10,60,1,4.61,0
EMP2115,38,Female,Operations,12,81467.21,100.0,14,3,57,2,3.91,0
EMP3479,26,Male,Marketing,3,51477.41,92.96,13,3,53,2,3.58,0
EMP0870,21,Male,IT,0,53255.67,100.0,67,5,10,4,4.47,0
EMP3810,27,Male,Sales,5,59449.7,92.95,90,2,22,2,3.21,0
EMP1043,27,Female,Marketing,5,57694.42,92.13,14,8,7,4,4.52,1
EMP1406,48,Female,HR,9,73117.57,88.65,62,8,26,2,4.02,0
EMP0357,25,Male,Marketing,3,54489.14,95.47,15,2,51,4,4.07,1
EMP1163,57,Female,Finance,11,80323.75,96.92,25,6,1,4,4.18,1
EMP2821,55,Male,IT,21,142601.93,94.54,76,1,53,1,3.63,1
EMP1936,29,Female,Operations,7,61753.82,95.18,84,8,11,1,4.11,0
EMP4005,57,Male,HR,17,90040.24,99.53,31,5,11,3,3.99,0
EMP3889,47,Male,Marketing,15,92049.93,95.54,71,9,53,4,5.0,1
EMP3596,46,Female,Marketing,23,114802.74,94.76,53,6,25,1,3.8,0
EMP3617,44,Male,Marketing,3,65688.93,99.03,74,6,48,1,4.33,1
EMP3713,24,Male,Finance,2,57061.26,93.37,14,2,56,3,3.82,1
EMP3803,48,Female,Operations,2,45087.94,95.73,20,2,0,5,3.77,0
EMP2908,48,Female,IT,6,84628.14,92.18,86,4,14,3,3.77,0
EMP0333,27,Male,Marketing,4,60288.56,97.41,79,4,60,1,4.05,1
EMP1341,57,Male,IT,12,110325.73,92.65,27,9,48,5,5.0,1
EMP3063,44,Female,Sales,0,42713.52,95.76,69,4,27,4,4.39,0
EMP2930,53,Female,Sales,25,125057.78,89.99,69,4,37,3,4.35,0
EMP1259,52,Male,HR,22,105695.2,95.42,65,9,26,2,4.99,0
EMP3741,30,Male,IT,0,52589.77,90.09,90,4,34,3,4.09,0
EMP4307,24,Female,Sales,1,46346.61,96.74,87,1,55,5,5.0,0
EMP1117,43,Male,Finance,8,78516.75,94.13,25,10,58,2,4.93,0
EMP1919,27,Female,HR,5,60352.4,96.63,64,8,11,5,5.0,1
EMP3625,24,Male,Marketing,1,50801.82,92.28,41,6,43,5,5.0,0
EMP3876,26,Male,Finance,1,45669.38,95.25,55,6,7,2,3.71,0
EMP2601,41,Female,Operations,10,66611.17,93.0,80,4,37,1,3.26,0
EMP3332,42,Male,Operations,0,43104.22,100.0,37,1,19,3,3.53,0
EMP1422,39,Male,IT,11,101295.93,92.87,38,2,55,5,4.05,1
EMP0446,32,Female,Finance,11,82065.12,91.43,55,4,42,2,3.92,0
EMP2289,28,Female,Marketing,6,62500.38,96.8,65,1,51,2,3.9,0
EMP0453,28,Male,Finance,0,45841.58,89.39,67,7,59,1,4.13,0
EMP3868,56,Male,HR,31,131076.27,88.73,64,9,34,1,4.21,1
EMP4479,33,Female,Sales,8,76474.39,96.5,53,5,46,5,5.0,1
EMP3015,32,Male,Operations,2,48307.36,84.79,63,9,25,3,4.46,0
EMP0015,23,Female,HR,1,41531.46,95.53,75,5,3,4,4.31,0
EMP2999,21,Female,HR,0,42049.86,96.53,54,10,7,5,5.0,0
EMP0946,53,Male,Finance,23,134569.12,92.54,40,1,54,3,3.87,1
EMP0248,58,Female,Operations,27,124285.91,100.0,52,7,20,4,4.91,1
EMP4335,56,Female,HR,31,130579.32,94.75,80,8,40,4,5.0,1
EMP0361,52,Female,Operations,14,84783.93,96.92,68,10,55,2,5.0,1
EMP4704,58,Male,Finance,30,158447.37125,92.8,54,6,7,1,3.49,0
EMP1596,36,Male,IT,2,64808.81,92.31,10,9,43,5,5.0,0
EMP4581,53,Male,Sales,28,134398.65,92.5,68,7,17,4,4.84,0
EMP2348,45,Male,Sales,9,75156.87,97.03,61,5,3,3,3.75,1
EMP4413,51,Female,HR,15,85064.45,94.65,39,3,17,1,2.76,0
EMP3549,47,Male,Sales,2,52406.26,92.95,64,10,13,2,4.57,0
EMP2053,41,Female,Finance,23,149644.75,92.27,61,8,34,1,4.33,0
EMP3561,55,Male,Operations,6,58291.5,92.02,37,3,12,4,3.59,0
EMP1384,29,Male,Operations,7,67924.37,98.28,65,9,4,5,5.0,1
EMP4935,46,Female,IT,17,127494.03,93.62,81,9,4,3,4.93,1
EMP4852,23,Female,Operations,0,48623.27,93.32,14,4,57,4,4.35,0
EMP0491,33,Female,HR,3,51191.46,89.18,26,1,7,4,3.31,0
EMP0863,43,Male,HR,19,89041.65,94.37,26,6,39,1,3.42,0
EMP1804,60,Male,Marketing,35,153272.85,98.21,31,4,13,4,4.26,1
EMP3407,28,Female,IT,2,62522.67,84.65,53,5,33,3,3.89,1
EMP1946,47,Female,Operations,9,158447.37125,94.67,79,5,52,5,5.0,1
EMP4648,39,Female,Marketing,18,99182.34,96.51,17,8,1,1,3.63,0
EMP3655,34,Male,HR,1,41642.43,96.3,52,3,4,3,3.5,0
EMP0507,45,Male,Marketing,7,67443.61,98.38,73,4,17,1,3.37,0
EMP4163,50,Female,HR,10,70239.37,98.53,17,4,48,3,4.11,0
EMP0026,45,Non-binary,HR,23,103461.75,97.65,68,4,21,5,4.64,1
EMP2330,41,Male,HR,14,79318.89,90.33,85,7,9,2,3.81,0
EMP1223,21,Male,Marketing,0,41943.34,87.62,31,6,54,1,3.5,0
EMP1114,30,Female,Sales,5,65548.87,86.36,34,2,34,5,4.28,0
EMP3423,43,Female,HR,13,80079.44,94.3,23,1,32,3,3.32,0
EMP3492,55,Female,Finance,27,153599.97,97.72,42,5,14,3,4.28,1
EMP4426,51,Male,Finance,19,120128.47,91.7,78,1,2,1,2.73,0
EMP4720,50,Male,IT,17,136324.23,93.99,35,10,22,1,4.41,1
EMP0434,55,Male,HR,9,65079.77,90.58,77,10,4,3,4.49,0
EMP2108,22,Male,Sales,0,45947.16,97.93,56,2,40,1,3.12,0
EMP3866,27,Female,IT,3,71396.72,93.56,20,10,8,2,4.45,1
EMP2894,31,Female,IT,0,59641.93,98.83,65,10,24,5,5.0,1
EMP2134,54,Non-binary,HR,5,56376.23,94.97,70,5,40,2,4.08,0
EMP4006,43,Non-binary,Marketing,2,50989.88,95.85,87,1,16,2,3.29,0
EMP3228,30,Male,Finance,5,80323.75,87.07,40,5,3,3,3.68,0
EMP2174,36,Male,Operations,0,39534.97,95.56,69,3,57,3,4.16,0
EMP3564,46,Male,Marketing,22,65688.93,91.39,25,7,4,2,3.45,0
EMP4756,47,Female,Marketing,15,86647.67,91.13,26,8,28,4,4.45,1
EMP1103,44,Female,Sales,22,115565.62,96.15,55,2,54,5,5.0,0
EMP2310,36,Female,Operations,15,85245.25,88.1,86,10,7,2,4.21,1
EMP1505,49,Male,Operations,27,122507.97,90.03,72,2,45,5,4.79,0
EMP3149,55,Female,HR,26,113880.22,86.2,78,10,41,1,4.47,0
EMP3917,30,Female,Sales,1,49473.76,89.92,21,6,3,3,3.5,0
EMP0157,26,Female,Operations,1,45971.84,93.19,33,7,8,3,3.86,0
EMP3040,29,Male,HR,6,60860.54,93.4,33,7,54,5,5.0,0
EMP4195,35,Female,Finance,5,67734.32,93.25,77,7,41,5,5.0,1
EMP0616,55,Male,Finance,18,112989.92,91.32,33,6,38,3,4.28,0
EMP0644,25,Female,Finance,2,52446.03,93.36,46,1,46,2,3.37,0
EMP4896,30,Non-binary,IT,2,66571.87,95.98,81,5,8,1,3.42,0
EMP4279,54,Male,Operations,13,83963.18,93.53,72,5,54,1,3.9,0
EMP1069,48,Female,Marketing,22,106749.21,92.45,75,7,53,3,4.88,0
EMP3351,41,Female,Finance,10,91774.82,90.27,33,8,45,4,5.0,1
EMP2698,32,Male,HR,7,63496.45,93.05,19,2,4,5,4.06,0
EMP4284,32,Female,Operations,1,50285.98,94.72,28,10,60,4,5.0,0
EMP1567,29,Male,HR,8,64774.6,94.39,45,5,9,5,4.41,1
EMP0331,44,Male,Sales,23,117434.77,94.04,84,2,1,5,4.01,0
EMP1676,51,Female,Marketing,5,57528.21,100.0,38,3,54,3,4.32,0
EMP2699,48,Female,HR,12,75977.77,93.52,11,8,17,2,4.0,1
EMP3682,56,Female,HR,3,48341.82,93.17,50,2,19,1,2.89,0
EMP0623,50,Female,IT,13,114291.67,90.37,74,3,4,2,3.37,0
EMP1655,28,Male,HR,6,62877.87,96.68,23,8,12,2,3.78,0
EMP2370,49,Female,Operations,26,119390.45,100.0,61,9,17,4,5.0,1
EMP3726,26,Male,Marketing,3,61259.69,91.34,22,6,15,2,3.7,0
EMP2961,21,Female,HR,0,42302.41,95.16,74,5,30,5,5.0,0
EMP2243,31,Male,Marketing,8,70628.64,94.16,35,1,55,4,4.13,1
EMP1618,46,Female,IT,18,134115.71,94.68,12,4,25,2,3.36,0
EMP2764,50,Male,Finance,11,92770.37,92.54,32,8,42,4,5.0,1
EMP0756,21,Male,HR,0,46605.37,98.31,30,3,16,5,4.2,0
EMP0519,49,Male,Finance,11,89565.67,90.87,68,4,15,3,3.81,0
EMP4160,60,Male,HR,34,134798.83,92.55,18,10,51,5,5.0,0
EMP0033,27,Male,IT,0,52658.79,95.82,64,1,15,1,2.79,0
EMP3690,26,Female,Sales,5,58775.29,98.81,83,8,45,5,5.0,1
EMP1158,24,Female,Marketing,0,45127.24,91.96,75,9,31,2,4.6,0
EMP0745,54,Male,Sales,13,89294.73,97.26,32,4,26,2,3.8,0
EMP2037,50,Female,HR,8,63908.22,96.73,30,9,42,3,4.89,1
EMP2448,32,Male,Operations,2,47947.58,96.99,43,8,56,2,4.75,1
EMP1698,41,Male,IT,1,56893.51,91.58,15,1,35,2,3.08,0
EMP2643,23,Female,HR,0,38909.71,90.69,42,9,8,4,4.74,0
EMP0784,42,Female,Operations,5,57251.34,93.36,65,10,20,1,4.16,0
EMP1836,54,Female,Sales,21,111507.45,93.75,18,1,5,1,2.26,0
EMP2555,45,Male,Operations,16,91071.09,88.75,57,4,35,4,4.22,0
EMP0230,22,Male,Marketing,1,43000.35,89.08,72,8,30,2,4.28,0
EMP0858,23,Male,Finance,2,59396.57,92.03,20,8,25,4,4.74,0
EMP2888,37,Male,HR,7,59973.75,93.37,34,3,8,5,4.24,0
EMP2407,51,Male,HR,0,43798.93,92.82,12,10,55,1,4.58,0
EMP0409,53,Male,Operations,8,67306.75,94.22,63,6,10,1,3.36,0
EMP0171,23,Male,Finance,2,50214.61,98.98,63,3,18,4,4.45,0
EMP0541,37,Female,Operations,3,50676.09,93.94,90,2,55,5,4.96,0
EMP3382,37,Female,HR,16,65215.82,93.97,79,6,23,5,5.0,1
EMP2349,42,Male,Sales,13,87945.74,89.2,54,2,49,2,3.8,0
EMP4564,36,Male,IT,8,91513.73,97.24,25,3,39,1,3.42,0
EMP0614,49,Male,Sales,11,80660.59,91.3,52,6,21,2,3.79,0
EMP4271,22,Male,Marketing,0,43609.96,99.16,34,7,4,3,3.96,0
EMP2858,58,Female,IT,8,87541.29,91.82,12,3,41,1,3.2,0
EMP4670,50,Male,Marketing,28,126467.67,91.19,67,1,45,1,3.04,0
EMP1162,43,Female,HR,8,64721.86,100.0,81,10,32,4,5.0,1
EMP2102,27,Male,Operations,0,39526.2,94.69,48,5,30,4,4.57,0
EMP2410,57,Male,Finance,1,48453.74,89.27,60,3,58,1,3.56,0
EMP2487,40,Male,HR,15,84295.58,96.86,50,5,18,5,4.87,0
EMP1670,35,Male,HR,10,77179.04,95.09,67,9,11,1,4.05,0
EMP4843,38,Male,HR,10,69135.91,86.91,56,10,19,1,3.87,0
EMP3318,55,Male,Finance,2,54947.03,90.93,10,9,51,2,4.44,0
EMP0565,48,Male,Finance,26,152013.71,88.72,78,8,11,2,4.18,0
EMP3802,25,Male,IT,2,67785.28,94.22,89,4,58,4,5.0,0
EMP4292,31,Female,IT,7,89035.84,93.45,41,8,16,1,3.26,0
EMP1861,31,Male,Finance,7,71796.17,91.63,85,5,8,2,3.76,0
EMP3782,40,Male,HR,8,64388.75,89.95,73,3,38,3,3.86,1
EMP1745,40,Female,Finance,19,122969.1,96.2,88,4,15,5,4.99,1
EMP4819,59,Male,HR,23,111673.48,91.14,30,10,41,5,5.0,1
EMP4979,29,Male,IT,3,64234.99,93.11,61,7,52,5,5.0,1
EMP3546,30,Female,HR,8,63669.56,97.19,84,3,54,3,4.68,0
EMP1589,31,Female,Finance,10,88009.6,90.26,27,10,17,1,3.77,0
EMP2438,44,Female,Sales,4,54085.52,93.86,80,7,33,3,4.8,1
EMP2532,27,Male,Finance,2,54144.61,100.0,80,2,1,3,3.45,0
EMP2599,35,Female,Sales,10,71908.71,99.31,67,8,12,4,4.92,1
EMP1173,45,Female,Finance,15,106133.14,100.0,10,6,16,2,3.8,1
EMP4150,46,Non-binary,Operations,24,111151.6,90.04,11,10,51,2,4.86,1
EMP0326,59,Male,Marketing,35,149286.82,94.77,56,9,27,1,4.73,1
EMP1052,52,Male,HR,22,105299.82,88.8,69,10,44,4,5.0,1
EMP3861,50,Male,Sales,16,95537.44,95.84,23,10,34,1,4.41,1
EMP3361,42,Male,Operations,19,100313.8,90.57,51,3,34,1,3.27,0
EMP2945,48,Female,HR,8,68581.77,95.92,83,5,46,1,3.99,0
EMP4327,46,Female,HR,4,54690.21,90.86,15,10,14,2,4.09,1
EMP4226,22,Female,IT,1,61304.74,100.0,83,5,20,4,4.62,0
EMP1197,41,Female,IT,8,90356.44,93.91,13,2,13,5,3.7,0
EMP0621,22,Male,Sales,0,45297.38,91.6,83,3,13,4,3.81,0
EMP2379,25,Female,Marketing,0,43499.48,92.84,84,9,34,1,4.09,0
EMP3968,39,Female,HR,10,64831.83,96.48,15,3,42,5,4.09,0
EMP1190,41,Male,HR,19,99839.2,96.78,73,1,4,4,3.64,0
EMP0329,55,Female,Finance,29,157568.93,93.55,54,8,39,5,5.0,1
EMP0649,43,Female,Sales,5,64159.36,92.52,76,10,31,1,4.57,1
EMP0898,50,Male,Finance,10,87237.92,85.95,90,1,56,3,4.0,0
EMP3072,60,Male,Sales,21,111539.37,90.35,65,1,36,3,3.8,1
EMP1124,22,Female,Marketing,0,44166.89,92.45,52,10,44,5,5.0,0
EMP1962,54,Female,Marketing,14,82593.7,87.39,75,3,32,2,3.74,0
EMP4691,48,Female,Operations,12,84091.38,94.11,14,7,54,1,3.95,1
EMP3979,44,Female,IT,4,89045.14,90.09,31,2,41,1,3.0,1
EMP2005,59,Male,Sales,24,118263.93,84.06,63,10,19,2,4.02,0
EMP3254,51,Male,Operations,12,73611.31,94.57,52,2,38,2,3.73,0
EMP2498,21,Female,IT,0,53997.38,96.64,87,7,53,3,4.99,0
EMP3379,40,Male,HR,17,87899.59,95.28,73,7,8,2,4.34,0
EMP2305,60,Male,Finance,25,142872.65,94.6,20,5,1,3,3.89,0
EMP1601,30,Male,Operations,2,47123.55,92.29,49,2,42,3,3.89,0
EMP3800,22,Female,HR,0,65215.82,95.69,80,4,49,5,5.0,0
EMP1024,58,Male,Marketing,22,110709.63,90.33,86,10,20,4,5.0,1
EMP2046,36,Male,Finance,15,108561.15,100.0,82,1,10,1,3.04,0
EMP4552,35,Male,IT,3,69913.24,93.51,11,2,56,1,2.99,0
EMP4644,46,Female,HR,0,40284.78,96.43,67,1,32,2,3.35,0
EMP2953,23,Male,IT,1,57536.97,90.96,44,7,55,5,5.0,0
EMP4988,24,Female,Sales,0,41458.5,95.07,39,6,14,1,3.54,0
EMP0810,26,Male,Finance,3,60170.16,92.74,36,10,36,5,5.0,1
EMP3236,44,Male,Marketing,22,108030.27,96.23,82,7,32,2,4.45,1
EMP0979,26,Male,HR,0,39422.77,100.0,12,8,44,4,5.0,0
EMP3003,49,Male,Finance,12,92645.46,89.92,59,4,37,2,3.44,0
EMP2744,32,Male,Operations,0,46857.28,93.04,75,1,42,5,4.24,0
EMP1747,32,Female,IT,6,78582.14,91.1,80,2,36,1,3.16,0
EMP4254,34,Male,Sales,11,79553.29,100.0,67,7,9,3,4.47,1
EMP1452,47,Non-binary,IT,5,77358.82,90.49,63,4,53,3,3.96,1
EMP3472,34,Female,Marketing,0,65688.93,99.55,31,9,24,1,4.04,0
EMP4981,39,Male,Marketing,16,92678.95,90.91,49,2,32,2,3.44,0
EMP2823,54,Female,Sales,18,95306.64,95.37,49,8,15,1,3.89,1
EMP3667,54,Non-binary,IT,14,122028.33,97.39,65,8,49,3,5.0,1
EMP0175,22,Male,HR,0,46527.72,98.92,36,5,43,5,4.88,0
EMP1653,39,Male,Marketing,17,97081.09,87.87,29,9,54,4,5.0,1
EMP3081,25,Male,Marketing,3,43076.3,93.12,12,10,3,2,4.28,1
EMP1533,23,Female,Sales,0,43433.9,87.98,80,9,40,3,4.61,0
EMP4507,41,Female,Marketing,10,71464.31,100.0,25,6,32,5,4.96,0
EMP0218,60,Male,HR,37,148926.02,91.13,88,3,46,3,4.19,0
EMP4823,59,Male,Operations,21,98538.58,87.77,51,8,36,2,4.21,1
EMP3794,30,Male,Operations,9,69715.55,92.65,88,10,25,1,4.29,1
EMP1445,33,Female,Operations,9,69036.0,88.38,33,3,35,1,2.85,0
EMP0691,38,Male,Operations,8,64447.31,100.0,72,1,32,2,3.66,0
EMP2629,57,Male,Finance,27,149961.06,94.4,25,4,7,1,2.77,0
EMP2277,48,Male,IT,10,103050.49,91.18,15,10,19,2,4.2,0
EMP2458,48,Male,Operations,12,76259.81,89.04,11,9,7,1,3.43,0
EMP1107,24,Female,Sales,0,47160.67,99.34,38,5,49,3,4.49,0
EMP2158,54,Female,IT,22,153845.82,100.0,27,9,36,2,4.88,0
EMP2112,38,Male,Operations,9,69595.08,93.14,56,6,51,3,5.0,0
EMP1584,31,Male,Marketing,1,44834.91,90.22,26,7,36,3,4.22,1
EMP0612,33,Female,Operations,9,74927.73,95.01,60,8,11,4,4.89,1
EMP3308,39,Male,Operations,6,59541.1,91.87,33,6,24,4,4.59,1
EMP3785,43,Female,HR,0,40937.37,91.77,26,9,7,3,4.14,0
EMP0577,55,Male,HR,28,117706.17,95.83,73,10,22,4,5.0,1
EMP2105,35,Female,Operations,1,46642.0,95.28,58,4,16,4,4.03,0
EMP4481,58,Male,Operations,7,57340.42,90.24,69,3,4,3,3.5,0
EMP1181,26,Male,Finance,0,48509.06,96.02,75,10,6,4,5.0,0
EMP0889,55,Female,HR,19,94156.03,94.69,57,10,48,2,5.0,1
EMP3193,36,Female,Sales,14,88353.63,100.0,44,6,12,5,5.0,1
EMP2433,23,Male,IT,0,53924.82,91.7,82,8,23,5,5.0,1
EMP3075,39,Female,Operations,12,69231.17,95.61,22,2,51,2,3.62,0
EMP0818,29,Male,HR,2,50826.88,88.69,16,9,36,2,3.97,0
EMP4678,58,Male,IT,9,95230.82,94.56,35,2,32,2,3.53,0
EMP3319,27,Male,Operations,6,59456.5,86.07,10,2,19,3,3.0,0
EMP0209,23,Female,Finance,0,40618.69,91.72,87,6,22,2,3.93,0
EMP0294,50,Non-binary,HR,23,108338.25,94.13,43,2,1,4,3.57,0
EMP1120,39,Female,HR,12,77800.04,91.6,43,10,15,1,3.96,0
EMP4730,42,Female,Operations,2,51268.58,89.42,30,7,30,2,3.82,1
EMP4395,30,Male,Marketing,7,158447.37125,90.6,36,3,7,3,3.47,0
EMP1265,46,Male,Sales,20,106804.42,97.97,62,2,36,1,3.32,0
EMP0991,32,Female,Marketing,7,66919.21,96.82,66,3,27,5,4.73,0
EMP2318,60,Male,Sales,32,147943.34,97.02,83,1,54,1,3.8,1
EMP4241,51,Male,Marketing,6,59415.76,89.99,61,9,35,1,4.05,1
EMP3432,31,Male,Sales,3,54150.96,95.91,27,8,7,3,4.21,1
EMP0354,57,Male,Operations,30,127986.37,93.17,13,5,0,2,3.55,0
EMP1922,59,Female,IT,23,158447.37125,93.69,13,8,48,1,4.03,0
EMP1539,45,Female,Marketing,24,118769.26,95.3,36,10,58,5,5.0,1
